Species,DR_tip_rate
Rhododendron_latoucheae,0.113395059
Rhododendron_simiarum,0.053191927
Rhododendron_augustinii,0.053191927
Ledum_palustre_subsp._groenlandicum,0.053191927
Rhododendron_discolor,0.053191927
Rhododendron_sutchuenense,0.053191927
Rhododendron_redowskianum,0.053191927
Vaccinium_myrsinites,0.223491286
Vaccinium_pallidum,0.223491286
Vaccinium_corymbosum,0.141607943
Vaccinium_stamineum_var._melanocarpum,0.151944331
Vaccinium_arboreum,0.151944331
Vaccinium_bracteatum,0.115952071
Vaccinium_erythrocarpum,0.212503876
Vaccinium_stamineum,0.212503876
Vaccinium_cespitosum,0.163955794
Vaccinium_macrocarpon,0.118347704
Gaylussacia_frondosa,0.615541635
Gaylussacia_tomentosa,0.615541635
Gaylussacia_nana,0.343110384
Gaylussacia_baccata,0.272771072
Gaylussacia_ursina,0.194876927
Gaylussacia_dumosa,0.138015355
Vaccinium_uliginosum,0.080546943
Vaccinium_elliottii,0.065971365
Vaccinium_microcarpum,0.065971365
Vaccinium_oxycoccos,0.065971365
Vaccinium_fuscatum,0.065971365
Vaccinium_myrtilloides,0.065971365
Vaccinium_angustifolium,0.065971365
Vaccinium_carlesii,0.065971365
Vaccinium_mandarinorum,0.065971365
Vaccinium_iteophyllum,0.065971365
Vaccinium_henryi,0.065971365
Vaccinium_sprengelii,0.065971365
Vaccinium_vacillans,0.065971365
Vaccinium_vitis-idaea,0.065971365
Vaccinium_constablaei,0.065971365
Leucothoe_racemosa,0.114706563
Leucothoe_recurva,0.114706563
Chamaedaphne_calyculata,0.084705377
Gaultheria_hispidula,0.090628497
Gaultheria_procumbens,0.090628497
Leucothoe_axillaris,0.063681701
Andromeda_glaucophylla,0.057044062
Lyonia_ligustrina,0.117025169
Lyonia_ovalifolia,0.117025169
Lyonia_mariana,0.095855527
Lyonia_lucida,0.079554013
Lyonia_fruticosa,0.063528562
Lyonia_ferruginea,0.063528562
Lyonia_ovalifolia_var._hebecarpa,0.063528562
Pieris_formosa,0.069889899
Pieris_japonica,0.069889899
Oxydendrum_arboreum,0.031735816
Pyrola_elliptica,0.211608264
Pyrola_rotundifolia,0.211608264
Pyrola_minor,0.122037319
Pyrola_americana,0.083438644
Pyrola_sp.,0.053593909
Pyrola_chlorantha,0.092532477
Pyrola_renifolia,0.092532477
Orthilia_secunda,0.035890914
Moneses_uniflora,0.095027809
Monotropa_uniflora,0.095027809
Chimaphila_maculata,0.061061551
Chimaphila_japonica,0.061061551
Chimaphila_umbellata,0.037437595
Monotropastrum_humile,0.029136443
Monotropa_hypopitys,0.029136443
Arctous_alpina,0.041462219
Arctous_rubra,0.041462219
Ramischia_secunda,0.013752706
Enkianthus_chinensis,0.013752706
Clethra_fargesii,0.024279583
Clethra_alnifolia,0.042258377
Clethra_barbinervis,0.075994098
Clethra_acuminata,0.075994098
Cyrilla_racemiflora,0.013497886
Actinidia_hemsleyana,0.190411519
Actinidia_callosa,0.190411519
Actinidia_chinensis,0.178685098
Actinidia_deliciosa,0.178685098
Actinidia_lanceolata,0.116740545
Actinidia_latifolia,0.116740545
Actinidia_melanandra,0.117475442
Actinidia_arguta,0.117475442
Actinidia_kolomikta,0.051388101
Actinidia_polygama,0.058526378
Actinidia_valvata,0.058526378
Actinidia_callosa_var._discolor,0.037276409
Actinidia_macrosperma,0.037276409
Actinidia_callosa_var._henryi,0.037276409
Clematoclethra_scandens,0.024610672
Saurauia_tristyla,0.015861184
Sarracenia_purpurea,0.011018583
Styrax_wuyuanensis,0.031319351
Styrax_calvescens,0.696195501
Styrax_dasyanthus,0.696195501
Styrax_confusus,0.35116203
Styrax_odoratissimus,0.273111175
Styrax_japonicus,0.202554039
Styrax_obassis,0.192456989
Styrax_hemsleyanus,0.192456989
Styrax_grandifolius,0.087693809
Styrax_suberifolius,0.051633687
Pterostyrax_psilophyllus,0.077368872
Pterostyrax_corymbosus,0.077368872
Halesia_carolina,0.043730477
Alniphyllum_fortunei,0.026099058
Galax_urceolata,0.014130972
Symplocos_tinctoria,0.036036932
Symplocos_cochinchinensis_var._laurina,0.253096204
Symplocos_lancifolia,0.253096204
Symplocos_stellaris,0.201730138
Symplocos_sumuntia,0.152039826
Symplocos_anomala,0.10329394
Symplocos_setchuensis,0.110057905
Symplocos_phyllocalyx,0.110057905
Symplocos_paniculata,0.040601218
Symplocos_chinensis,0.040601218
Ternstroemia_nitida,0.02310722
Ternstroemia_gymnanthera,0.02310722
Eurya_loquaiana,0.16452338
Eurya_muricata,0.16452338
Eurya_hebeclados,0.098136496
Eurya_nitida,0.058493034
Eurya_brevistyla,0.060750095
Eurya_alata,0.060750095
Eurya_obtusifolia,0.034932295
Eurya_rubiginosa_var._attenuata,0.034932295
Adinandra_millettii,0.034534321
Cleyera_japonica,0.034534321
Impatiens_davidii,0.056306769
Impatiens_platysepala,0.056306769
Impatiens_pallida,0.05152973
Impatiens_neglecta,0.05152973
Impatiens_capensis,0.037403441
Impatiens_textorii,0.031516445
Impatiens_tienmushanica,0.031516445
Impatiens_leptocaulon,0.031516445
Impatiens_balsamina,0.025463249
Impatiens_siculifer,0.019944148
Impatiens_pritzelii,0.021664146
Impatiens_wilsonii,0.021664146
Impatiens_blepharosepala,0.01420553
Impatiens_furcillata,0.01420553
Impatiens_recurvicornis,0.01420553
Impatiens_stenosepala,0.01420553
Impatiens_noli-tangere,0.01420553
Nyssa_sinensis,0.035421694
Nyssa_sylvatica,0.035421694
Nyssa_biflora,0.026235667
Camptotheca_acuminata,0.017541032
Davidia_involucrata,0.013235935
Cornus_canadensis,0.020468699
Cornus_florida,0.034134469
Cornus_kousa_subsp._chinensis,0.057661813
Cornus_capitata,0.057661813
Cornus_chinensis,0.028708091
Cornus_officinalis,0.028708091
Cornus_stricta,0.015163091
Cornus_macrophylla,0.093478322
Cornus_walteri,0.114492682
Cornus_bretschneideri,0.114492682
Cornus_amomum,0.068862623
Cornus_alba,0.098464798
Cornus_sericea,0.098464798
Cornus_racemosa,0.046282992
Cornus_rugosa,0.086545292
Cornus_foemina,0.086545292
Cornus_controversa,0.040959407
Cornus_alternifolia,0.040959407
Alangium_chinense_subsp._pauciflorum,0.02275916
Alangium_chinense,0.027192417
Alangium_kurzii,0.027192417
Alangium_platanifolium,0.01725113
Hydrangea_arborescens,0.035751929
Hydrangea_strigosa,0.119905257
Hydrangea_robusta,0.226379176
Hydrangea_davidii,0.226379176
Hydrangea_longipes,0.069075768
Hydrangea_anomala,0.044501385
Hydrangea_macrophylla,0.059767493
Hydrangea_chinensis,0.10243635
Hydrangea_angustipetala,0.10243635
Hydrangea_bretschneideri,0.071637208
Hydrangea_paniculata,0.071637208
Hydrangea_quercifolia,0.0351924
Hydrangea_villosa,0.030779868
Hydrangea_corylifolia,0.030779868
Pileostegia_viburnoides,0.047596688
Decumaria_barbara,0.047596688
Schizophragma_integrifolium,0.070169015
Schizophragma_molle,0.070169015
Cardiandra_moellendorffii,0.019064099
Deutzia_parviflora_var._amurensis,0.028491011
Deutzia_glauca,0.143959179
Deutzia_schneideriana,0.143959179
Deutzia_ningpoensis,0.072179042
Deutzia_grandiflora,0.270825267
Deutzia_baroniana,0.270825267
Deutzia_glabrata,0.271945146
Deutzia_parviflora,0.271945146
Deutzia_discolor,0.083790314
Philadelphus_zhejiangensis,0.025834899
Philadelphus_pekinensis,0.24410749
Philadelphus_schrenkii,0.24410749
Philadelphus_incanus,0.141648839
Philadelphus_sericanthus,0.082375485
Philadelphus_coronarius,0.047466788
Fagopyrum_esculentum,0.051096221
Fagopyrum_dibotrys,0.051096221
Fagopyrum_gracilipes,0.03242525
Fagopyrum_tataricum,0.027603041
Persicaria_virginiana,0.05097996
Persicaria_hydropiperoides,0.160076679
Persicaria_pensylvanica,0.216396723
Persicaria_orientalis,0.216396723
Persicaria_maculosa,0.197044659
Persicaria_viscofera,0.197044659
Persicaria_pubescens,0.189757663
Persicaria_hydropiper,0.189757663
Persicaria_mitis,0.166817236
Persicaria_japonica,0.234898041
Persicaria_jucunda,0.295247219
Persicaria_longiseta,0.295247219
Persicaria_lapathifolia,0.125042388
Persicaria_amphibia,0.125042388
Polygonum_hirsutum,0.063926992
Polygonum_darrisii,0.091852393
Persicaria_senticosa,0.091852393
Persicaria_perfoliata,0.098397526
Polygonum_sagittatum,0.098397526
Persicaria_thunbergii,0.102645102
Persicaria_hastatosagittata,0.258455917
Persicaria_sieboldii,0.258455917
Persicaria_maackiana,0.193332044
Persicaria_arifolia,0.193332044
Persicaria_dissitiflora,0.074751527
Persicaria_nepalensis,0.062927509
Persicaria_runcinata,0.062927509
Persicaria_capitata,0.046527953
Persicaria_taquetii,0.030010599
Persicaria_careyi,0.030010599
Persicaria_glabra,0.030010599
Persicaria_punctata,0.030010599
Persicaria_viscosa,0.030010599
Persicaria_macrantha,0.030010599
Persicaria_nodosa,0.030010599
Polygonum_setaceum,0.030010599
Persicaria_cliopolitana,0.030010599
Persicaria_sagittata,0.030010599
Antenoron_filiforme_var._filiforme,0.030010599
Polygonum_runcinatum_var._sinense,0.030010599
Bistorta_vivipara,0.039840251
Bistorta_manshuriensis,0.050842342
Persicaria_amplexicaulis,0.070957657
Polygonum_suffultum,0.070957657
Bistorta_amplexicaulis,0.035142078
Bistorta_elliptica,0.035142078
Koenigia_divaricata,0.04945273
Koenigia_ocreata,0.04945273
Koenigia_tripterocarpa,0.04945273
Aconogonon_limosum,0.04945273
Aconogonon_platyphyllum,0.04945273
Polygonella_articulata,0.018465793
Polygonum_cuspidatum,0.018465793
Polygonella_gracilis,0.018465793
Polygonum_ajanense,0.018465793
Polygonum_ochotense,0.018465793
Polygonum_kolumense,0.018465793
Polygonum_longipes,0.018465793
Polygonum_sentivosum,0.018465793
Polygonum_tenue,0.018465793
Polygonum_urumqiense,0.018465793
Polygonum_muricatum,0.018465793
Reynoutria_japonica,0.026078056
Reynoutria_ciliinervis,0.026078056
Rumex_dentatus,0.052592245
Rumex_acetosa,0.052592245
Rumex_patientia,0.052592245
Rumex_maritimus,0.052592245
Rumex_crispus,0.052592245
Rumex_acetosella,0.052592245
Rumex_hastatulus,0.052592245
Rumex_nepalensis,0.052592245
Rumex_japonicus,0.052592245
Rumex_aquaticus,0.052592245
Rumex_longifolius,0.052592245
Rumex_gmelinii,0.052592245
Rumex_chalepensis,0.052592245
Rumex_amurensis,0.052592245
Rumex_obtusifolius,0.052592245
Rheum_officinale,0.063374516
Rheum_undulatum,0.123340886
Rheum_franzenbachii,0.123340886
Oxyria_digyna,0.034356372
Fallopia_cilinode,0.056325207
Polygonum_aviculare,0.056325207
Fallopia_cynanchoides,0.046876155
Fallopia_convolvulus,0.076519763
Fallopia_dumetorum,0.129156496
Fallopia_scandens,0.210468091
Fallopia_dentatoalata,0.210468091
Fallopia_multiflora,0.035583623
Eriogonum_tomentosum,0.013422634
Drosera_rotundifolia,0.045576312
Drosera_brevifolia,0.045576312
Drosera_capillaris,0.026120578
Drosera_peltata,0.014580532
Drosera_intermedia,0.011768767
Mollugo_stricta,0.01312428
Claytonia_virginica,0.01680676
Portulaca_oleracea,0.040636601
Portulaca_pilosa,0.073364121
Portulaca_amilis,0.073364121
Opuntia_humifusa,0.026591403
Talinum_paniculatum,0.021547752
Mollugo_pentaphylla,0.013152926
Mollugo_verticillata,0.013152926
Mirabilis_jalapa,0.020711058
Boerhavia_diffusa,0.020711058
Phytolacca_acinosa,0.021452042
Phytolacca_americana,0.021452042
Chenopodium_acuminatum,0.066658214
Dysphania_ambrosioides,0.066658214
Teloxys_aristata,0.037274836
Chenopodium_urbicum,0.042334936
Chenopodium_serotinum,0.042334936
Chenopodium_gracilispicum,0.042334936
Chenopodium_bryoniaefolium,0.042334936
Chenopodium_stenophyllum,0.042334936
Chenopodium_glaucum,0.042334936
Chenopodiastrum_hybridum,0.042334936
Chenopodium_album,0.147760811
Chenopodium_ficifolium,0.147760811
Chenopodium_vulvaria,0.078538088
Beta_vulgaris,0.022891316
Bassia_scoparia,0.047992614
Bassia_prostrata,0.047992614
Salsola_collina,0.026441697
Amaranthus_blitum,0.083823378
Amaranthus_viridis,0.083823378
Amaranthus_hybridus,0.078682855
Amaranthus_retroflexus,0.124553281
Amaranthus_caudatus,0.306381688
Amaranthus_paniculatus,0.306381688
Amaranthus_spinosus,0.189861031
Celosia_argentea,0.038513924
Celosia_cristata,0.038513924
Achyranthes_bidentata,0.053613525
Achyranthes_japonica,0.053613525
Achyranthes_longifolia,0.053613525
Achyranthes_aspera,0.053613525
Froelichia_floridana,0.059970792
Gomphrena_serrata,0.059970792
Alternanthera_philoxeroides,0.070242499
Alternanthera_sessilis,0.070242499
Drymaria_cordata,0.021082507
Stipulicida_setacea,0.021082507
Paronychia_patula,0.022800532
Paronychia_baldwinii,0.042910586
Paronychia_americana,0.042910586
Silene_coronaria,0.040493934
Silene_banksia,0.040493934
Silene_foliosa,0.040493934
Silene_capitata,0.040493934
Silene_koreana,0.040493934
Silene_senno,0.040493934
Silene_tatarinowii,0.122513577
Silene_baccifera,0.158592201
Silene_latifolia,0.158592201
Silene_himalayensis,0.254974728
Silene_firma,0.498894909
Silene_aprica,0.498894909
Silene_stellata,0.472954867
Silene_virginica,0.472954867
Silene_ovata,0.279498377
Silene_arenosa,0.14473809
Silene_antirrhina,0.14473809
Silene_macrostyla,0.329101264
Silene_jenisseensis,0.329101264
Silene_fortunei,0.203675991
Vaccaria_hispanica,0.096149054
Silene_repens,0.076492725
Lychnis_coronata,0.027983687
Agrostemma_githago,0.027983687
Saponaria_officinalis,0.026306353
Dianthus_armeria,0.167132851
Dianthus_deltoides,0.167132851
Dianthus_longicalyx,0.175585698
Dianthus_superbus,0.349197938
Dianthus_chinensis,0.349197938
Dianthus_barbatus,0.048380888
Arenaria_serpyllifolia,0.024874088
Moehringia_lateriflora,0.024874088
Stellaria_palustris,0.027824185
Stellaria_radians,0.027824185
Stellaria_borealis,0.027824185
Stellaria_bungeana,0.027824185
Stellaria_filicaulis,0.027824185
Stellaria_omeiensis,0.027824185
Stellaria_dichotoma,0.027824185
Stellaria_chinensis,0.027824185
Stellaria_pubera,0.05130144
Stellaria_alsine,0.113829774
Stellaria_vestita,0.113829774
Myosoton_aquaticum,0.108145576
Stellaria_media,0.169406259
Stellaria_neglecta,0.169406259
Stellaria_graminea,0.099789031
Stellaria_longifolia,0.099789031
Cerastium_cerastoides,0.057421095
Cerastium_furcatum,0.057421095
Cerastium_baischanense,0.057421095
Cerastium_holosteoides_var._vulgare,0.057421095
Cerastium_arvense,0.10150919
Cerastium_fontanum,0.10150919
Cerastium_glomeratum,0.057421095
Pseudostellaria_heterantha,0.043442574
Pseudostellaria_davidii,0.043442574
Pseudostellaria_sylvatica,0.043442574
Pseudostellaria_japonica,0.043442574
Pseudostellaria_heterophylla,0.043442574
Eremogone_capillaris,0.021033347
Eremogone_juncea,0.021033347
Lychnis_flos-cuculi,0.019090983
Gypsophila_pacifica,0.018538736
Gypsophila_tschiliensis,0.018538736
Sagina_japonica,0.034381084
Sagina_procumbens,0.068745877
Sagina_saginoides,0.068745877
Pseudocherleria_macrocarpa,0.047844966
Pseudocherleria_laricina,0.047844966
Scleranthus_annuus,0.027679879
Minuartia_arctica,0.024115619
Minuartia_rupestris,0.016039
Spergularia_rubra,0.016039
Schoepfia_jasminodora,0.011719312
Hyphear_tanakae,0.011719312
Comandra_umbellata,0.011697773
Pyrularia_pubera,0.011697773
Viscum_articulatum,0.020282892
Viscum_coloratum,0.020282892
Arceuthobium_pusillum,0.015238242
Phoradendron_leucarpum,0.013359344
Buxus_sinica,0.024741492
Buxus_henryi,0.024741492
Buxus_microphylla,0.014079908
Sarcococca_ruscifolia,0.027999577
Sarcococca_pruniformis,0.027999577
Sarcococca_hookeriana_var._digyna,0.027999577
Pachysandra_sp.,0.026931825
Pachysandra_terminalis,0.044725366
Pachysandra_axillaris,0.044725366
Tetracentron_sinense,0.007622157
Sabia_discolor,0.019025953
Sabia_swinhoei,0.019025953
Sabia_schumanniana,0.067115738
Sabia_japonica,0.067115738
Sabia_yunnanensis,0.035764696
Meliosma_rigida,0.019982356
Meliosma_cuneifolia,0.067826738
Meliosma_flexuosa,0.067826738
Meliosma_veitchiorum,0.065640527
Meliosma_oldhamii,0.065640527
Platanus_occidentalis,0.016142054
Platanus_x_hispanica,0.016142054
Nelumbo_nucifera,0.007665901
Lamprocapnos_spectabilis,0.015638335
Corydalis_sempervirens,0.047065531
Capnoides_sempervirens,0.047065531
Corydalis_balansae,0.095446487
Corydalis_edulis,0.115205695
Corydalis_saxicola,0.115205695
Corydalis_speciosa,0.076204899
Corydalis_racemosa,0.108502048
Corydalis_ophiocarpa,0.108502048
Corydalis_pallida,0.05282531
Corydalis_bungeana,0.057100925
Corydalis_incisa,0.064461734
Corydalis_temulifolia,0.064461734
Corydalis_ochotensis,0.052162278
Corydalis_decumbens,0.054144578
Corydalis_ambigua,0.143140085
Corydalis_repens,0.143140085
Corydalis_yanhusuo,0.102696162
Corydalis_turtschaninovii,0.102696162
Corydalis_buschii,0.037599732
Corydalis_fangshanensis,0.037599732
Corydalis_watanabei,0.037599732
Corydalis_wilfordii,0.037599732
Corydalis_micrantha_subsp._australis,0.037599732
Corydalis_gigantea,0.037599732
Adlumia_asiatica,0.027213718
Dicentra_canadensis,0.05338362
Dicentra_cucullaria,0.05338362
Dicentra_eximia,0.030319365
Hypecoum_leptocarpum,0.01148739
Macleaya_cordata,0.02040241
Chelidonium_majus,0.030246146
Hylomecon_japonica,0.030246146
Eomecon_chionantha,0.025111784
Sanguinaria_canadensis,0.025111784
Papaver_nudicaule,0.012626998
Sinomenium_acutum,0.025049225
Menispermum_dauricum,0.025049225
Stephania_tetrandra,0.029038561
Stephania_sinica,0.083256998
Stephania_excentrica,0.083256998
Stephania_cephalantha,0.053487051
Stephania_herbacea,0.054637397
Stephania_japonica,0.054637397
Cyclea_sutchuenensis,0.038039482
Cyclea_racemosa,0.038039482
Cocculus_carolinus,0.02678294
Cocculus_orbiculatus,0.02678294
Tinospora_sagittata,0.012000053
Nandina_domestica,0.015065707
Jeffersonia_diphylla,0.039582442
Plagiorhegma_dubium,0.039582442
Diphylleia_sinensis,0.072137497
Diphylleia_cymosa,0.072137497
Dysosma_delavayi,0.074157363
Dysosma_difformis,0.224066481
Dysosma_versipellis,0.224066481
Dysosma_pleiantha,0.132750782
Epimedium_davidii,0.046049596
Epimedium_wushanense,0.562814028
Epimedium_acuminatum,0.562814028
Epimedium_fargesii,0.397280109
Epimedium_hunanense,0.254957431
Epimedium_koreanum,0.152866052
Epimedium_sagittatum,0.085983395
Caulophyllum_thalictroides,0.069477207
Caulophyllum_robustum,0.069477207
Gymnospermium_microrrhynchum,0.037437636
Berberis_dasystachya,0.043273667
Berberis_lempergiana,0.043273667
Berberis_silvicola,0.043273667
Berberis_triacanthophora,0.043273667
Berberis_virgetorum,0.043273667
Berberis_bealei,0.043273667
Berberis_gracilipes,0.350843024
Berberis_fortunei,0.350843024
Mahonia_eurybracteata,0.224875142
Mahonia_bealei,0.137658371
Berberis_wilsonae,0.317801544
Berberis_gagnepainii,0.452395464
Berberis_candidula,0.944143211
Berberis_julianae,1.677753327
Berberis_bergmanniae,1.677753327
Berberis_soulieana,0.597209347
Berberis_amurensis,0.713024217
Berberis_vulgaris,0.713024217
Berberis_thunbergii,0.375922634
Berberis_brachypoda,0.210749327
Berberis_sibirica,0.420719189
Berberis_poiretii,0.420719189
Podophyllum_peltatum,0.018483017
Coptis_trifolia,0.037894418
Coptis_chinensis,0.066488505
Coptis_chinensis_var._brevisepala,0.066488505
Xanthorhiza_simplicissima,0.024317404
Adonis_amurensis,0.039011164
Trollius_chinensis,0.138790237
Trollius_ledebouri,0.248456997
Trollius_japonicus,0.248456997
Trollius_macropetalus,0.074179059
Caltha_palustris_var._membranacea,0.059698476
Caltha_palustris_var._sibirica,0.110109297
Caltha_palustris,0.110109297
Calathodes_oxycarpa,0.032079312
Actaea_simplex,0.154992421
Cimicifuga_americana,0.216746287
Actaea_cimicifuga,0.216746287
Actaea_dahurica,0.108335498
Cimicifuga_racemosa,0.116633558
Actaea_asiatica,0.337723692
Actaea_rubra,0.337723692
Actaea_pachypoda,0.19595126
Actaea_japonica,0.052718245
Eranthis_stellata,0.035062943
Anemone_acutiloba,0.057269055
Anemone_dichotoma,0.057269055
Anemone_cathayensis,0.057269055
Anemone_rivularis_var._flore-minore,0.057269055
Anemone_rossii,0.289655787
Anemone_baicalensis,0.289655787
Anemone_flaccida,0.144924171
Anemone_obtusiloba,0.093072775
Anemone_hepatica_var._asiatica,0.127330336
Anemone_americana,0.189904902
Hepatica_acutiloba,0.189904902
Anemone_davidii,0.157762844
Anemone_stolonifera,0.157762844
Anemone_amurensis,0.233289032
Anemone_reflexa,0.332637725
Anemone_umbrosa,0.332637725
Anemone_sylvestris,0.23014379
Anemone_virginiana,0.23014379
Anemone_quinquefolia,0.136751995
Anemone_raddeana,0.121009762
Anemone_rivularis,0.098797323
Anemone_tomentosa,0.154940094
Anemone_hupehensis,0.154940094
Pulsatilla_cernua,0.045848451
Clematis_pseudootophora,0.05506162
Clematis_longistyla,0.05506162
Clematis_urophylla,0.05506162
Clematis_leschenaultiana,0.159658243
Clematis_henryi,0.159658243
Clematis_armandii,0.292674231
Clematis_argentilucida,0.341566382
Clematis_virginiana,0.462368595
Clematis_pinnata,0.646332544
Clematis_heracleifolia,0.646332544
Clematis_apiifolia,0.94577688
Clematis_apiifolia_var._obtusidentata,0.94577688
Clematis_brevicaudata,0.630370496
Clematis_peterae,0.405370626
Clematis_gratopsis,0.462359288
Clematis_montana,0.462359288
Clematis_lasiandra,0.177985167
Clematis_uncinata,0.221130658
Clematis_finetiana,0.26078335
Clematis_chinensis,0.392979121
Clematis_terniflora_var._mandshurica,0.392979121
Clematis_terniflora,0.346488592
Clematis_hexapetala,0.310147741
Clematis_otophora,0.377714066
Clematis_repens,0.377714066
Clematis_javana,0.231153391
Clematis_reticulata,0.33614376
Clematis_fusca,0.33614376
Clematis_acerifolia,0.252853849
Clematis_aethusifolia,0.252853849
Clematis_nobilis,0.547708748
Clematis_koreana,0.547708748
Clematis_ochotensis,0.397472885
Clematis_macropetala,0.397472885
Clematis_serratifolia,0.197847474
Clematis_intricata,0.197847474
Ranunculus_gmelinii,0.101307562
Ranunculus_allegheniensis,0.302207572
Ranunculus_abortivus,0.302207572
Ranunculus_pedatifidus,0.218295815
Ranunculus_ternatus,0.155991549
Ranunculus_bungei,0.152036176
Ranunculus_aquatilis,0.152036176
Ranunculus_sceleratus,0.102106572
Ranunculus_ficariifolius,0.072702362
Ranunculus_cantoniensis,0.403714114
Ranunculus_chinensis,0.403714114
Ranunculus_sieboldii,0.271587713
Ranunculus_bulbosus,0.252791565
Ranunculus_sardous,0.252791565
Ranunculus_hispidus,0.162283003
Ranunculus_repens,0.138254349
Ranunculus_japonicus,0.143514078
Ranunculus_acris,0.143514078
Ranunculus_recurvatus,0.095789724
Ranunculus_franchetii,0.04144374
Ranunculus_kauffmanii,0.04144374
Ranunculus_tachiroei,0.04144374
Trautvetteria_carolinensis,0.030156665
Aconitum_cannabifolium,0.097447454
Aconitum_umbrosum,0.304573559
Aconitum_alboviolaceum,0.567733905
Aconitum_finetianum,0.567733905
Aconitum_kusnezoffii,0.309847886
Aconitum_sinomontanum,0.309847886
Aconitum_scaposum,0.14971601
Aconitum_monanthum,0.358968813
Aconitum_variegatum,0.358968813
Aconitum_carmichaelii_var._truppelianum,0.716251143
Aconitum_jaluense,0.716251143
Aconitum_volubile_var._latisectum,0.566997354
Aconitum_carmichaelii_var._hwangshanicum,0.979081119
Aconitum_carmichaelii,0.979081119
Aconitum_volubile,0.624532124
Aconitum_villosum,0.189087879
Aconitum_tanguticum,0.155310575
Aconitum_hemsleyanum,0.13053782
Aconitum_henryi,0.101536261
Aconitum_coreanum,0.046199098
Aconitum_uncinatum,0.046199098
Aconitum_reclinatum,0.046199098
Aconitum_kirinense,0.046199098
Aconitum_paniculigerum,0.046199098
Aconitum_dunhuaense,0.046199098
Aconitum_fusungense,0.046199098
Delphinium_sinoelatum,0.03650771
Delphinium_anthriscifolium,0.03650771
Delphinium_alabamicum,0.097142282
Delphinium_grandiflorum,0.097142282
Delphinium_maackianum,0.062247725
Enemion_biternatum,0.097924542
Isopyrum_manshuricum,0.097924542
Enemion_raddeanum,0.066123212
Dichocarpum_fargesii,0.044463561
Semiaquilegia_adoxoides,0.065191233
Aquilegia_japonica,0.236265909
Aquilegia_canadensis,0.236265909
Aquilegia_yabeana,0.23708499
Aquilegia_ecalcarata,0.842455243
Aquilegia_oxysepala_var._kansuensis,0.842455243
Aquilegia_vulgaris,0.759108824
Aquilegia_viridiflora,1.307050142
Aquilegia_oxysepala,1.307050142
Thalictrum_thalictroides,0.28504376
Thalictrum_clavatum,0.28504376
Thalictrum_ichangense,0.172739869
Thalictrum_filamentosum,0.225977387
Thalictrum_tuberiferum,0.225977387
Thalictrum_acutifolium,0.069908315
Thalictrum_fortunei,0.044226087
Thalictrum_faberi,0.044226087
Thalictrum_tenue,0.111523615
Thalictrum_petaloideum,0.290585349
Thalictrum_aquilegiifolium,0.430299382
Thalictrum_aquilegiifolium_var._sibiricum,0.430299382
Thalictrum_baicalense,0.203154855
Thalictrum_sparsiflorum,0.343032259
Thalictrum_przewalskii,0.343032259
Thalictrum_dioicum,0.196363295
Thalictrum_pubescens,0.22564939
Thalictrum_coriaceum,0.22564939
Thalictrum_javanicum,0.673920647
Thalictrum_simplex,0.673920647
Thalictrum_squarrosum,0.383114687
Thalictrum_minus_var._hypoleucum,0.228095119
Sinofranchetia_chinensis,0.021232285
Stauntonia_leucantha,0.080582662
Stauntonia_hexaphylla,0.127205251
Stauntonia_obovatifoliola_subsp._urophylla,0.127205251
Holboellia_grandiflora,0.140459939
Holboellia_angustifolia,0.140459939
Holboellia_coriacea,0.080090551
Akebia_trifoliata_subsp._australis,0.112067308
Akebia_quinata,0.112067308
Akebia_trifoliata,0.064094664
Decaisnea_insignis,0.016509414
Sargentodoxa_cuneata,0.012449975
Euptelea_pleiosperma,0.007958694
Ceratophyllum_demersum,0.007079782
Scheuchzeria_palustris,0.010383454
Triglochin_palustre,0.012116411
Potamogeton_natans,0.106571446
Potamogeton_compressus,0.248904812
Potamogeton_pusillus,0.421178621
Potamogeton_oxyphyllus,0.666388659
Potamogeton_berchtoldii,0.666388659
Potamogeton_cristatus,0.166019323
Potamogeton_crispus,0.108019241
Potamogeton_distinctus,0.108019241
Potamogeton_diversifolius,0.043796834
Potamogeton_pulcher,0.026578944
Potamogeton_epihydrus,0.026578944
Potamogeton_bicupulatus,0.026578944
Potamogeton_mandschuriensis,0.026578944
Zannichellia_palustris,0.017634884
Butomus_umbellatus,0.012802369
Limnobium_spongia,0.03259938
Hydrocharis_dubia,0.03259938
Blyxa_japonica,0.051144411
Blyxa_echinosperma,0.051144411
Ottelia_alismoides,0.029754544
Najas_minor,0.049397271
Najas_gracillima,0.049397271
Najas_graminea,0.030942573
Najas_chinensis,0.030942573
Najas_flexilis,0.030942573
Hydrilla_verticillata,0.022544811
Vallisneria_asiatica,0.036391255
Vallisneria_natans,0.036391255
Sagittaria_platyphylla,0.024658701
Sagittaria_latifolia,0.024658701
Sagittaria_natans,0.148339535
Sagittaria_trifolia,0.148339535
Sagittaria_pygmaea,0.119595718
Sagittaria_latifolia_var._pubescens,0.089506798
Sagittaria_isoetiformis,0.119056297
Sagittaria_lancifolia_subsp._media,0.119056297
Sagittaria_graminea,0.040020426
Alisma_plantago-aquatica,0.028582317
Alisma_canaliculatum,0.028582317
Alisma_gramineum,0.028582317
Tofieldia_thibetica,0.014355207
Tofieldia_coccinea,0.014355207
Spirodela_polyrhiza,0.010073782
